,text,label,,
,"mình gửi link meeting vào cuối kỳ, mọi người tham gia nhé.",0,,
,Mọi người đánh giá thế nào về hướng tiếp cận của đề tài Ứng dụng quản lý chi tiêu?,0,,
,Mình đã tạo form điểm danh nhóm đề tài Website bán hàng.,0,,
,"Share đáp án đề cương môn Thương mại điện tử, ai cần vào link docs.google.com/....",1,,
,Mọi người cập nhật tiến độ đề tài Ứng dụng học tiếng Anh cho mình nhé.,0,,
,"Mình nhận làm giấy xác nhận sinh viên giả, giá 1 triệu.",1,,
,"bán tài khoản sinh viên môn học máy, giá 100k, ib facebook.",1,,
,"Mình gửi bản nháp đề tài AI phát hiện gian lận, mọi người xem giúp.",0,,
,"bán đáp án thi cuối kỳ môn nhập môn lập trình, giá 2 triệu, ib số 0987....",1,,
,"Nhận giữ slot đề tài Ứng dụng quản lý sinh viên, giá 10 triệu, không cần đăng ký.",1,,
,"Nhóm tớ có người làm hộ, ai muốn tham gia trả 10 triệu.",1,,
,"Mình tạo nhóm chat cho đề tài Website bán hàng rồi, mọi người vào nhé.",0,,
,Ai có kinh nghiệm về Hệ thống thư viện muốn join nhóm không?,0,,
,Thầy thầy Bình gia hạn deadline môn Thương mại điện tử chưa?,0,,
,"Nhận giữ slot đề tài Ứng dụng học tiếng Anh, giá 2 triệu, không cần đăng ký.",1,,
,Thầy thầy Hùng yêu cầu sinh viên mua tài liệu môn Lập trình web giá 1 triệu.,1,,
,Quy định bảo vệ đề tài Ứng dụng quản lý sinh viên gồm những gì ạ?,0,,
,"Nhận chạy tool, code đề tài Ứng dụng quản lý chi tiêu, giá 200k, liên hệ Telegram @abc.",1,,
,Hẹn mọi người ngày mai online để chia task đề tài AI phát hiện gian lận.,0,,
,"Mình chưa biết bắt đầu đề tài Ứng dụng học tiếng Anh từ đâu, ai giúp với.",0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Hệ thống thư viện.,0,,
,Mọi người cho mình hỏi cách triển khai đề tài AI phát hiện gian lận.,0,,
,tiến độ đề tài website bán hàng đến đâu rồi mọi người?,0,,
,"Cần hack vào hệ thống đăng ký đề tài Hệ thống thư viện, trả 200k.",1,,
,"Mình đọc paper về Hệ thống điểm danh, thấy khá hay, mọi người tham khảo.",0,,
,ai chưa vào nhóm đề tài ứng dụng đặt lịch khám thì báo mình.,0,,
,"chia sẻ acc học online, giá 100k, ib telegram @abc.",1,,
,"bán quyền đăng ký đề tài ai phát hiện gian lận môn phân tích thiết kế hệ thống, giá 500k.",1,,
,"Chuyển 10 triệu nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,"Mình nhận làm giấy xác nhận sinh viên giả, giá 100k.",1,,
,"Mình tạo nhóm chat cho đề tài Ứng dụng học tiếng Anh rồi, mọi người vào nhé.",0,,
,"Không đăng nhập được vào trang đăng ký đề tài, ai giúp với.",0,,
,"Nhóm ơi, thầy cô Phương vừa nhắc về đề tài Ứng dụng đặt lịch khám.",0,,
,"Mình nhận làm hộ toàn bộ đề tài Website bán hàng, bao sửa đến khi bảo vệ xong.",1,,
,"Thuê người vote cho nhóm mình trong cuộc thi Web bán đồ ăn, giá 500k.",1,,
,Mọi người cho mình hỏi quy định về tài liệu tham khảo với.,0,,
,"Chia sẻ tài khoản giảng viên cô Lan, giá 2 triệu, không ai biết.",1,,
,mình muốn trao đổi về kiến trúc hệ thống cho đề tài hệ thống thư viện.,0,,
,Tiến độ đề tài Website đăng ký đề tài đến đâu rồi mọi người?,0,,
,"Mình đang phân vân giữa Ứng dụng quản lý chi tiêu và đề tài khác, mọi người tư vấn giúp.",0,,
,Thông báo từ khoa: ai chưa đóng 200k sẽ bị hủy đăng ký đề tài Web bán đồ ăn.,1,,
,"Bán phao thi môn Trí tuệ nhân tạo, đảm bảo pass, giá 5 triệu, ib Facebook.",1,,
,"mình cần đáp án bài thi cơ sở dữ liệu, ai có ib ib riêng, trả 10 triệu.",1,,
,Mọi người cho hỏi deadline bài tập lớn môn Phân tích thiết kế hệ thống ạ.,0,,
,mọi người hướng dẫn giúp mình cách làm đề tài ai phát hiện gian lận với.,0,,
,"Cần người làm hộ đề tài Hệ thống điểm danh, mình trả 50k, ai nhận ib số 0987....",1,,
,"Mình có sẵn đề tài AI phát hiện gian lận đã bảo vệ, pass thầy Hùng, chỉ 50k, không cần làm gì.",1,,
,Ai có kinh nghiệm làm đề tài Chatbot tư vấn tuyển sinh chỉ mình với.,0,,
,Mình cần tìm 1 bạn làm phần frontend cho đề tài Ứng dụng quản lý sinh viên.,0,,
,"Tài liệu này hữu ích cho đề tài Web bán đồ ăn, mọi người tham khảo nhé.",0,,
,Hệ thống đăng ký đề tài Ứng dụng quản lý chi tiêu mở đến cuối kỳ đúng không?,0,,
,"mình đang kêu gọi ủng hộ đề tài website bán hàng, ai chuyển 500k qua telegram @abc nhé.",1,,
,"Nhóm tớ có người làm hộ, ai muốn tham gia trả 10 triệu.",1,,
,"Ai cần giải hộ code đề tài Ứng dụng quản lý sinh viên không? Giá 10 triệu, ib số 0987....",1,,
,"Bán slot đăng ký đề tài Hệ thống thư viện, ai cần ib ib riêng, giá 100k.",1,,
,"Mọi người ơi, nhóm mình cần thêm 1 thành viên nghiêm túc.",0,,
,Hệ thống đăng ký đề tài Hệ thống thư viện mở đến trước deadline đúng không?,0,,
,đề tài hệ thống điểm danh của thầy cô lan có còn slot không mọi người?,0,,
,"Ai muốn chiếm slot đề tài Ứng dụng học tiếng Anh thì mình hack giúp, giá 100k.",1,,
,mình nghĩ bạn nên sửa phần này trong báo cáo đề tài ứng dụng đặt lịch khám.,0,,
,"Ai làm rồi cho mình xem đáp án môn An toàn thông tin với, mình trả 10 triệu.",1,,
,"Dịch vụ viết thuê luận văn môn Học máy, uy tín, giá 1 triệu.",1,,
,"Mình gửi link meeting vào thứ 6 này, mọi người tham gia nhé.",0,,
,"Mình có tài liệu môn Lập trình web, ai cần mình share link drive.google.com/....",0,,
,"mình muốn đổi điểm đề tài website bán hàng, ai giúp ib zalo 09xx, hậu tạ 5 triệu.",1,,
,"mình nhận làm giấy xác nhận sinh viên giả, giá 100k.",1,,
,"nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 1 triệu, không cần làm gì.",1,,
,"Tài khoản giảng viên thầy Nam bị lỗi, sinh viên gửi thông tin qua link tinyurl.com/....",1,,
,"Thầy thầy Nam thông báo nộp phí bảo vệ đề tài AI phát hiện gian lận, ai chưa nộp ib ib riêng.",1,,
,"Pass slot đề tài Hệ thống đặt vé xe, bao duyệt, giá 10 triệu, ib nick mess.",1,,
,Cho mình hỏi cách viết báo cáo đề tài Hệ thống điểm danh với ạ.,0,,
,"Cần hack vào hệ thống đăng ký đề tài Hệ thống thư viện, trả 2 triệu.",1,,
,Mọi người cho mình hỏi quy định về tài liệu tham khảo với.,0,,
,"Cần người tác động để qua môn Công nghệ phần mềm, giá 5 triệu.",1,,
,thông báo từ khoa: ai chưa đóng 500k sẽ bị hủy đăng ký đề tài ứng dụng học tiếng anh.,1,,
,"bán phao thi môn phân tích thiết kế hệ thống, đảm bảo pass, giá 5 triệu, ib số 0987....",1,,
,"Cần bán gấp slot đề tài Ứng dụng đặt lịch khám, giá 2 triệu, liên hệ ib riêng.",1,,
,"Cô thầy Nam yêu cầu đóng 2 triệu để chấm lại điểm, chuyển khoản gấp.",1,,
,"Cần đáp án bài kiểm tra An toàn thông tin, ai có share mình với, hậu tạ 50k.",1,,
,"Mình biết lỗ hổng web trường, có thể đổi điểm, ib số 0987....",1,,
,"mọi người ơi, mình đã cập nhật file đề tài hệ thống điểm danh lên drive.",0,,
,Ai muốn vào nhóm làm đề tài AI phát hiện gian lận mà không cần đóng góp thì trả 100k.,1,,
,"Mình từng làm đề tài Ứng dụng quản lý chi tiêu, mọi người nên bắt đầu sớm.",0,,
,Mình đã tạo form điểm danh nhóm đề tài Hệ thống thư viện.,0,,
,"Mình biết bạn mua đáp án môn Công nghệ phần mềm, trả 2 triệu để mình không nói.",1,,
,"Bán quyền đăng ký đề tài Hệ thống thư viện môn Trí tuệ nhân tạo, giá 100k.",1,,
,"Mọi người ơi, quy chế thi môn An toàn thông tin thế nào?",0,,
,Mình nghĩ nhóm nên chia task lại cho hợp lý hơn.,0,,
,"Nhóm mình đã chốt đề tài Web bán đồ ăn, mọi người xem qua nhé.",0,,
,"Mọi người ơi, nhóm mình cần thêm 1 thành viên nghiêm túc.",0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Ứng dụng quản lý chi tiêu.,0,,
,"Nick này là giảng viên thầy Hùng, ai muốn nâng điểm ib Telegram @abc, giá 50k.",1,,
,"Nhờ người quen trong khoa sửa điểm, giá 10 triệu.",1,,
,Cảm ơn nhóm đã làm việc chăm chỉ cho đề tài Ứng dụng quản lý chi tiêu.,0,,
,"Mọi người ơi, đề tài Website bán hàng môn Thương mại điện tử có khó không?",0,,
,"Mình biết lỗ hổng web trường, có thể đổi điểm, ib nick mess.",1,,
,"Ai cần tài khoản trường để đăng ký đề tài Ứng dụng quản lý sinh viên không, mình cho thuê 5 triệu.",1,,
,"Ai muốn chiếm slot đề tài Hệ thống điểm danh thì mình hack giúp, giá 1 triệu.",1,,
,"mình cần nâng điểm bảo vệ đề tài website đăng ký đề tài, giá 1 triệu.",1,,
,"Nếu không chuyển 2 triệu, tớ sẽ xóa đề tài Ứng dụng quản lý chi tiêu của cậu.",1,,
,"Ai cần giải hộ code đề tài Chatbot tư vấn tuyển sinh không? Giá 5 triệu, ib Zalo 09xx.",1,,
,"Mình không nộp được báo cáo môn Học máy, ai kiểm tra giúp.",0,,
,Ai chưa vào nhóm đề tài AI phát hiện gian lận thì báo mình.,0,,
,Mình cần xác nhận đăng ký đề tài Ứng dụng quản lý sinh viên với thầy cô Lan.,0,,
,Cho tớ hỏi cách viết báo cáo đề tài Ứng dụng quản lý sinh viên với ạ.,0,,
,"Dịch vụ viết thuê luận văn môn Thương mại điện tử, uy tín, giá 500k.",1,,
,Góp ý nhẹ: slide thuyết trình nên ngắn gọn hơn.,0,,
,Thông báo: nhóm đề tài Ứng dụng quản lý chi tiêu nộp báo cáo trước trước deadline nhé.,0,,
,"Mình có template báo cáo đề tài Website bán hàng, ai cần ib tớ.",0,,
,"mình muốn đăng ký đề tài hệ thống điểm danh, cần chuẩn bị gì ạ?",0,,
,"Có cách nào qua môn An toàn thông tin không, cần đáp án gấp, giá 200k.",1,,
,Trang web báo lỗi khi mình đăng ký đề tài Hệ thống điểm danh.,0,,
,Nhóm tớ họp lúc ngày mai ở thư viện nhé.,0,,
,"Ai muốn xóa log gian lận thì liên hệ ib riêng, giá 1 triệu.",1,,
,"Cần người đứng tên nhóm môn Lập trình web, trả 50k, ib số 0987....",1,,
,cho mình hỏi hạn nộp báo cáo môn cơ sở dữ liệu với ạ.,0,,
,"Mình đang phân vân giữa Web bán đồ ăn và đề tài khác, mọi người tư vấn giúp.",0,,
,"Làm đề tài Hệ thống điểm danh cần kiên nhẫn, đừng để sát deadline.",0,,
,mình bị mất dữ liệu đề tài ai phát hiện gian lận sau khi refresh.,0,,
,"Mình upload tài liệu đề tài Hệ thống thư viện lên drive rồi, mọi người xem nhé.",0,,
,"Bán phao thi môn An toàn thông tin, đảm bảo pass, giá 100k, ib số 0987....",1,,
,"Quảng cáo: mua báo cáo Chatbot tư vấn tuyển sinh tặng kèm bảo vệ, giá 1 triệu.",1,,
,Hạn bảo vệ đề tài Ứng dụng học tiếng Anh là tuần sau đúng không?,0,,
,cho mình hỏi hạn nộp báo cáo môn an toàn thông tin với ạ.,0,,
,"Cần người tạo tài khoản ảo để vote đề tài Website đăng ký đề tài, trả 5 triệu.",1,,
,"Bán biên lai đóng tiền đề tài giả, giá 2 triệu.",1,,
,Cho mình hỏi hạn nộp báo cáo môn An toàn thông tin với ạ.,0,,
,"tài liệu này hữu ích cho đề tài ứng dụng đặt lịch khám, mọi người tham khảo nhé.",0,,
,Mình cần xác nhận đăng ký đề tài Ứng dụng quản lý sinh viên với thầy thầy Bình.,0,,
,"Thuê người vote cho nhóm mình trong cuộc thi Ứng dụng quản lý chi tiêu, giá 2 triệu.",1,,
,"Bán quyền truy cập hệ thống đề tài, giá 1 triệu, link docs.google.com/....",1,,
,"Nhóm mình thiếu người, ai rảnh tham gia đề tài Chatbot tư vấn tuyển sinh nhé.",0,,
,"Thầy thầy Hùng ơi, cho em hỏi về đề tài Hệ thống đặt vé xe với ạ.",0,,
,"Bán slot đề tài Hệ thống điểm danh cho ai chưa đăng ký, giá 1 triệu, ib Zalo 09xx.",1,,
,Cảm ơn bạn đã gửi tài liệu môn Phân tích thiết kế hệ thống cho mình.,0,,
,"Mình bán script spam đăng ký đề tài, giá 100k, ib Facebook.",1,,
,"ai muốn yên thân thì trả 1 triệu, ib telegram @abc.",1,,
,Mọi người cho mình feedback về ý tưởng đề tài Hệ thống thư viện với.,0,,
,"Mình chưa biết bắt đầu đề tài Ứng dụng học tiếng Anh từ đâu, ai giúp với.",0,,
,"Cần người tác động để qua môn Thương mại điện tử, giá 200k.",1,,
,Hạn bảo vệ đề tài Web bán đồ ăn là trước deadline đúng không?,0,,
,"Cần người hack link tinyurl.com/... để lấy đề thi môn Lập trình web, trả 500k.",1,,
,"ai muốn nhóm mình đánh giá cao thì chuyển 200k, ib số 0987....",1,,
,"Bán quyền truy cập hệ thống đề tài, giá 10 triệu, link docs.google.com/....",1,,
,Cảm ơn nhóm đã làm việc chăm chỉ cho đề tài Chatbot tư vấn tuyển sinh.,0,,
,"Cần người tạo tài khoản ảo để vote đề tài Ứng dụng đặt lịch khám, trả 1 triệu.",1,,
,"Cần hack vào hệ thống đăng ký đề tài Ứng dụng đặt lịch khám, trả 50k.",1,,
,"Cô cô Mai yêu cầu đóng 2 triệu để chấm lại điểm, chuyển khoản gấp.",1,,
,"nhờ thầy thầy hùng nâng điểm chuyên cần, giá 50k.",1,,
,Trang web báo lỗi khi mình đăng ký đề tài Chatbot tư vấn tuyển sinh.,0,,
,Deadline đăng ký đề tài Ứng dụng đặt lịch khám còn không mọi người?,0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Web bán đồ ăn.,0,,
,Tống tiền: đưa 5 triệu nếu không muốn bị đánh.,1,,
,"Mình muốn đăng ký đề tài Website đăng ký đề tài, mọi người cho mình hỏi thủ tục.",0,,
,"Làm hộ giấy xác nhận khó khăn, giá 5 triệu, liên hệ nick mess.",1,,
,"Nick này là giảng viên cô Phương, ai muốn nâng điểm ib nick mess, giá 1 triệu.",1,,
,"Mình có template báo cáo đề tài Ứng dụng đặt lịch khám, ai cần ib mình.",0,,
,ai có kinh nghiệm về hệ thống đặt vé xe cho mình hỏi chút.,0,,
,"Biết nhóm bạn mua đề tài Website bán hàng, đưa 50k mình im lặng.",1,,
,Trang web báo lỗi khi mình đăng ký đề tài Ứng dụng học tiếng Anh.,0,,
,Ai từng làm đề tài AI phát hiện gian lận rồi cho mình xin review.,0,,
,"Nhận viết hộ báo cáo Website đăng ký đề tài, giá 10 triệu, tặng slide thuyết trình.",1,,
,"Khóa học làm đề tài Ứng dụng quản lý sinh viên giá 50k, đăng ký ngay tại tinyurl.com/....",1,,
,"Nhóm mình đã chốt đề tài Ứng dụng đặt lịch khám, mọi người xem qua nhé.",0,,
,Ai muốn vào nhóm làm đề tài Ứng dụng quản lý chi tiêu mà không cần đóng góp thì trả 50k.,1,,
,Nhóm mình đã hoàn thành 50% đề tài Ứng dụng quản lý sinh viên.,0,,
